id,world_port_index_number,main_port_name,wpi_country,Latitude,Longitude,region
36778,60180,DAGU/TANGGU,China,38.966667,117.666667,CHINA CONTINUED
36779,60190,TIANJINXIN GANG,China,39,117.7,CHINA CONTINUED
36780,60195,TIANJIN,China,39.133333,117.2,CHINA CONTINUED
36781,60200,QINHUANGDAO GANG,China,39.933333,119.6,CHINA CONTINUED
36782,60210,HU LU TAO,China,40.716667,121,CHINA CONTINUED
36783,60215,JINZHOU,China,40.75,121.1,CHINA CONTINUED
36784,60220,YING KOU,China,40.683333,122.233333,CHINA CONTINUED
36785,60230,BAYUQUAN,China,40.3,122.083333,CHINA CONTINUED
36786,60240,LU SHUN,China,38.8,121.25,CHINA CONTINUED
36787,60250,LUDA,China,38.95,121.683333,CHINA CONTINUED
36788,60280,NAMP O,"Korea, North",38.716667,125.4,NORTH KOREA
36789,60290,KYOMIPO,"Korea, North",38.733333,125.616667,NORTH KOREA
36790,60300,POSAN,"Korea, North",38.883333,125.566667,NORTH KOREA
36791,60310,YONGDANGPO,"Korea, North",38,125.7,NORTH KOREA
36792,60320,INCHON,"Korea, South",37.466667,126.616667,SOUTH KOREA
36793,60330,GUNSAN,"Korea, South",35.983333,126.716667,SOUTH KOREA
36794,60340,MOKPO,"Korea, South",34.783333,126.383333,SOUTH KOREA
36795,60350,JEJU,"Korea, South",33.516667,126.533333,SOUTH KOREA
36796,60360,SONSAN PO,"Korea, South",33.466667,126.933333,SOUTH KOREA
36797,60370,YEOSU,"Korea, South",34.733333,127.75,SOUTH KOREA
36798,60380,MASAN,"Korea, South",35.183333,128.566667,SOUTH KOREA
36799,60390,BUSAN,"Korea, South",35.1,129.05,SOUTH KOREA
36800,60400,ULSAN,"Korea, South",35.55,129.316667,SOUTH KOREA
36801,60410,POHANG HANG,"Korea, South",36.05,129.383333,SOUTH KOREA
36802,60420,TO DONG,"Korea, South",37.483333,130.916667,SOUTH KOREA
36803,60430,MUKHO HANG,"Korea, South",37.55,129.116667,SOUTH KOREA
36804,60435,SOKCHO HANG,"Korea, South",38.2,128.6,SOUTH KOREA
36805,60440,WONSAN,"Korea, North",39.166667,127.45,NORTH KOREA CONTINUED
36806,60450,HUNGNAM,"Korea, North",39.833333,127.616667,NORTH KOREA CONTINUED
36807,60460,SINPO,"Korea, North",40.033333,128.2,NORTH KOREA CONTINUED
36808,60470,CHAHO,"Korea, North",40.2,128.65,NORTH KOREA CONTINUED
36809,60480,KIMCHAEK,"Korea, North",40.666667,129.2,NORTH KOREA CONTINUED
36810,60490,ODAEJIN,"Korea, North",41.383333,129.783333,NORTH KOREA CONTINUED
36811,60500,CHONGJIN,"Korea, North",41.766667,129.816667,NORTH KOREA CONTINUED
36812,60510,NAJIN,"Korea, North",42.233333,130.3,NORTH KOREA CONTINUED
36813,60520,UNGGI,"Korea, North",42.333333,130.4,NORTH KOREA CONTINUED
36814,60540,POSYET,Russia,42.65,130.8,RUSSIA
36815,60580,BUKHTA GEKA,Russia,42.966667,131.483333,RUSSIA
36816,60600,LIKHTERNAYA GAVAN,Russia,43.15,131.9,RUSSIA
36817,60610,VLADIVOSTOK,Russia,43.116667,131.9,RUSSIA
36818,60640,MYS ISLYAMOVA,Russia,43.05,131.833333,RUSSIA
36819,60650,ALEKSEYEVA,Russia,43,131.933333,RUSSIA
36820,60670,SELDYANAYA,Russia,43.166667,132.366667,RUSSIA
36821,60680,BUKHTA ANDREYEVA,Russia,43.1,132.333333,RUSSIA
36822,60700,BUKHTA KONYUSHKOVA,Russia,42.866667,132.366667,RUSSIA
36823,60720,BUKHTA GAYDAMAK,Russia,42.866667,132.683333,RUSSIA
36824,60730,NAKHODKA,Russia,42.816667,132.9,RUSSIA
36825,60750,BUKHTA SUDZUKHE,Russia,42.85,133.666667,RUSSIA
36826,60760,BUKHTA PREOBRAZHENIYA,Russia,42.9,133.9,RUSSIA
36827,60770,OLGA,Russia,43.733333,135.283333,RUSSIA
36828,60790,BUKHTA TETYUKHE,Russia,44.366667,135.85,RUSSIA
36829,60795,SOVETSKAYA GAVAN,Russia,48.966667,140.283333,RUSSIA
36830,60800,BUKHTA VANINA,Russia,49.083333,140.266667,RUSSIA
36831,60810,DE KASTRI,Russia,51.466667,140.783333,RUSSIA
36832,60820,NIKOLAYEVSK NA AMURE,Russia,53.133333,140.733333,RUSSIA
36833,60825,KOMSOMOLSK NA AMURE,Russia,50.55,136.966667,RUSSIA
36834,60830,KHABAROVSK,Russia,48.5,135.166667,RUSSIA
36835,60850,NYVROVO,Russia,54.316667,142.6,SAKHALIN
36836,60860,OKHA,Russia,53.55,143,SAKHALIN
36837,60880,PORONAYSK,Russia,49.216667,143.133333,SAKHALIN
36838,60890,MAKAROV,Russia,48.616667,142.766667,SAKHALIN
36839,60900,VOSTOCHNYY,Russia,48.266667,142.633333,SAKHALIN
36840,60910,STARODUBSKOYE,Russia,47.416667,142.833333,SAKHALIN
36841,60920,KORSAKOV,Russia,46.616667,142.766667,SAKHALIN
36842,60930,NEVELSK,Russia,46.666667,141.866667,SAKHALIN
36843,60940,KHOLMSK,Russia,47.05,142.05,SAKHALIN
36844,60950,YABLOCHNYY,Russia,47.166667,142.066667,SAKHALIN
